"id","latitude","longitude","track_id","time"
4538,-10.35649284,-36.80072902,31,"2014-11-04 19:25:35"
4542,-10.35941628,-36.80306841,31,"2014-11-04 19:25:57"
4543,-10.36029638,-36.80366945,31,"2014-11-04 19:26:03"
4544,-10.36129375,-36.80410094,31,"2014-11-04 19:26:09"
4545,-10.36220235,-36.80437571,31,"2014-11-04 19:26:14"
4547,-10.36411448,-36.80485354,31,"2014-11-04 19:26:25"
4548,-10.36497981,-36.80513632,31,"2014-11-04 19:26:30"
4549,-10.3660293,-36.80568181,31,"2014-11-04 19:26:36"
4550,-10.36698641,-36.80646239,31,"2014-11-04 19:26:42"
4551,-10.36784422,-36.80741079,31,"2014-11-04 19:26:48"
4553,-10.36924871,-36.80911414,31,"2014-11-04 19:27:00"
4556,-10.37105864,-36.81124883,31,"2014-11-04 19:27:17"
4559,-10.37286089,-36.81344218,31,"2014-11-04 19:27:33"
4561,-10.37434285,-36.81521348,31,"2014-11-04 19:27:45"
4562,-10.3749847,-36.81617824,31,"2014-11-04 19:27:51"
4563,-10.37542022,-36.81718197,31,"2014-11-04 19:27:57"
4564,-10.37580801,-36.81817653,31,"2014-11-04 19:28:03"
4565,-10.37637591,-36.81880966,31,"2014-11-04 19:28:08"
4566,-10.37709084,-36.81924569,31,"2014-11-04 19:28:13"
4567,-10.37797707,-36.81982705,31,"2014-11-04 19:28:19"
4568,-10.37875932,-36.82055344,31,"2014-11-04 19:28:25"
4570,-10.37978942,-36.82250076,31,"2014-11-04 19:28:37"
4571,-10.38020602,-36.82332608,31,"2014-11-04 19:28:42"
4572,-10.38057443,-36.82413108,31,"2014-11-04 19:28:47"
4573,-10.3808496,-36.82508105,31,"2014-11-04 19:28:53"
4574,-10.38098582,-36.82601266,31,"2014-11-04 19:28:59"
4578,-10.38138568,-36.82968968,31,"2014-11-04 19:29:21"
4579,-10.38142573,-36.83075024,31,"2014-11-04 19:29:27"
4580,-10.38115719,-36.83171073,31,"2014-11-04 19:29:33"
4581,-10.38075382,-36.83250795,31,"2014-11-04 19:29:39"
4586,-10.37912555,-36.83552014,31,"2014-11-04 19:30:05"
4589,-10.37795736,-36.8377625,31,"2014-11-04 19:30:21"
4590,-10.37768175,-36.83870868,31,"2014-11-04 19:30:27"
4591,-10.37776709,-36.83971465,31,"2014-11-04 19:30:33"
4592,-10.37794279,-36.84050586,31,"2014-11-04 19:30:38"
4602,-10.3800822,-36.84900956,31,"2014-11-04 19:31:33"
4605,-10.38042751,-36.85020905,31,"2014-11-04 19:31:49"
4608,-10.38123212,-36.85255583,31,"2014-11-04 19:32:05"
4609,-10.38154562,-36.85354933,31,"2014-11-04 19:32:11"
4611,-10.38204832,-36.85496342,31,"2014-11-04 19:32:21"
4616,-10.38279245,-36.85727821,31,"2014-11-04 19:32:49"
4617,-10.38298826,-36.8580586,31,"2014-11-04 19:32:55"
4618,-10.38315751,-36.85884643,31,"2014-11-04 19:33:01"
4619,-10.38324389,-36.85951842,31,"2014-11-04 19:33:06"
4622,-10.38333736,-36.86075851,31,"2014-11-04 19:33:21"
4625,-10.38351275,-36.86260041,31,"2014-11-04 19:33:38"
4632,-10.38397385,-36.8679849,31,"2014-11-04 19:34:15"
4634,-10.38404387,-36.86859525,31,"2014-11-04 19:34:26"
4635,-10.38406753,-36.86906024,31,"2014-11-04 19:34:31"
4638,-10.3842377,-36.87114598,31,"2014-11-04 19:34:48"
4640,-10.38438497,-36.87273327,31,"2014-11-04 19:34:59"
4643,-10.38458889,-36.87524546,31,"2014-11-04 19:35:16"
4644,-10.38464705,-36.87574909,31,"2014-11-04 19:35:21"
4648,-10.38481612,-36.87797591,31,"2014-11-04 19:35:44"
4651,-10.38504581,-36.88037693,31,"2014-11-04 19:36:01"
4656,-10.38542693,-36.8846869,31,"2014-11-04 19:36:29"
4657,-10.38547658,-36.88543533,31,"2014-11-04 19:36:34"
4659,-10.38563656,-36.88717659,31,"2014-11-04 19:36:45"
4660,-10.38570768,-36.88817594,31,"2014-11-04 19:36:51"
4661,-10.38580945,-36.88917801,31,"2014-11-04 19:36:57"
4665,-10.38608467,-36.89239018,31,"2014-11-04 19:37:19"
4668,-10.38621563,-36.89430369,31,"2014-11-04 19:37:34"
4669,-10.3862601,-36.894599,31,"2014-11-04 19:37:39"
4671,-10.38632133,-36.89532737,31,"2014-11-04 19:37:50"
4672,-10.38639147,-36.8958542,31,"2014-11-04 19:37:55"
4673,-10.9088832,-37.05223326,33,"2014-11-18 09:37:56"
4681,-10.9089084,-37.05243949,33,"2014-11-18 09:39:22"
4682,-10.90962054,-37.05257143,33,"2014-11-18 09:39:33"
4683,-10.91017822,-37.05261309,33,"2014-11-18 09:39:43"
4684,-10.91024486,-37.05249167,33,"2014-11-18 09:39:53"
4685,-10.91020435,-37.05254541,33,"2014-11-18 09:40:03"
4686,-10.91020688,-37.05252098,33,"2014-11-18 09:40:14"
4687,-10.91039359,-37.0525615,33,"2014-11-18 09:40:25"
4688,-10.91130085,-37.05267804,33,"2014-11-18 09:40:36"
4689,-10.91243579,-37.05275943,33,"2014-11-18 09:40:47"
4690,-10.91281912,-37.05275623,33,"2014-11-18 09:40:57"
4691,-10.91299845,-37.0527907,33,"2014-11-18 09:41:09"
4692,-10.9134348,-37.05281276,33,"2014-11-18 09:41:19"
4693,-10.91439671,-37.05283108,33,"2014-11-18 09:41:30"
4694,-10.91502386,-37.05244318,33,"2014-11-18 09:41:41"
4700,-10.9149873,-37.05005493,33,"2014-11-18 09:42:45"
4701,-10.91499228,-37.04907819,33,"2014-11-18 09:42:56"
4702,-10.91501937,-37.04823088,33,"2014-11-18 09:43:07"
4703,-10.91500077,-37.0482491,33,"2014-11-18 09:43:18"
4704,-10.91498185,-37.04824279,33,"2014-11-18 09:43:29"
4705,-10.91496461,-37.04817991,33,"2014-11-18 09:43:40"
4707,-10.91496718,-37.04801393,33,"2014-11-18 09:44:00"
4708,-10.91516181,-37.04781039,33,"2014-11-18 09:44:11"
4709,-10.91523487,-37.04787634,33,"2014-11-18 09:44:21"
4710,-10.91533744,-37.04786168,33,"2014-11-18 09:44:31"
4712,-10.91683097,-37.04750631,33,"2014-11-18 09:44:52"
4713,-10.91684096,-37.04754065,33,"2014-11-18 09:45:02"
4714,-10.9168218,-37.0475271,33,"2014-11-18 09:45:12"
4715,-10.91713138,-37.0474522,33,"2014-11-18 09:45:23"
4717,-10.91837927,-37.04666542,33,"2014-11-18 09:45:45"
4718,-10.91837243,-37.04770506,33,"2014-11-18 09:45:56"
4719,-10.91833151,-37.04808085,33,"2014-11-18 09:46:06"
4720,-10.91832686,-37.04858431,33,"2014-11-18 09:46:16"
4721,-10.91831371,-37.0485561,33,"2014-11-18 09:46:27"
4727,-10.91837705,-37.05024349,33,"2014-11-18 09:47:31"
4728,-10.91829526,-37.05077556,33,"2014-11-18 09:47:41"
4729,-10.91833569,-37.05084079,33,"2014-11-18 09:47:52"
4730,-10.91827778,-37.0512477,33,"2014-11-18 09:48:03"
4731,-10.91834515,-37.05129777,33,"2014-11-18 09:48:13"
4735,-10.91838757,-37.05129899,33,"2014-11-18 09:48:57"
4736,-10.91833538,-37.05183484,33,"2014-11-18 09:49:07"
4737,-10.91837977,-37.05302974,33,"2014-11-18 09:49:18"
4738,-10.91836768,-37.05378366,33,"2014-11-18 09:49:28"
4740,-10.91839339,-37.05386023,33,"2014-11-18 09:49:49"
4743,-10.91839319,-37.0543386,33,"2014-11-18 09:50:20"
4744,-10.91842129,-37.05440578,33,"2014-11-18 09:50:31"
4748,-10.91841974,-37.05486635,33,"2014-11-18 09:51:13"
4749,-10.9184573,-37.05574085,33,"2014-11-18 09:51:23"
4750,-10.91843007,-37.05642844,33,"2014-11-18 09:51:34"
4751,-10.91842008,-37.0573422,33,"2014-11-18 09:51:45"
4752,-10.91848418,-37.05820659,33,"2014-11-18 09:51:56"
4753,-10.91845611,-37.05822943,33,"2014-11-18 09:52:06"
4754,-10.91847223,-37.05835245,33,"2014-11-18 09:52:17"
4756,-10.91843396,-37.05891325,33,"2014-11-18 09:52:38"
4757,-10.91847597,-37.05968129,33,"2014-11-18 09:52:48"
4758,-10.91843197,-37.06092973,33,"2014-11-18 09:52:59"
4759,-10.91846829,-37.06220078,33,"2014-11-18 09:53:10"
4761,-10.91851347,-37.06291687,33,"2014-11-18 09:53:31"
4762,-10.91851883,-37.06352569,33,"2014-11-18 09:53:41"
4763,-10.91849179,-37.06346688,33,"2014-11-18 09:53:52"
4764,-10.91855271,-37.06342298,33,"2014-11-18 09:54:02"
4765,-10.91837489,-37.06332552,33,"2014-11-18 09:54:19"
4766,-10.91842185,-37.06352608,33,"2014-11-18 09:54:30"
4768,-10.91851322,-37.06357117,33,"2014-11-18 09:54:51"
4769,-10.91849923,-37.06425238,33,"2014-11-18 09:55:02"
4770,-10.91851269,-37.06524847,33,"2014-11-18 09:55:13"
4772,-10.9186087,-37.0662168,33,"2014-11-18 09:55:35"
4773,-10.91865213,-37.06716314,33,"2014-11-18 09:55:45"
4777,-10.91871375,-37.06803424,33,"2014-11-18 09:56:28"
4780,-10.91865094,-37.06854942,33,"2014-11-18 09:57:00"
4782,-10.91865274,-37.06884879,33,"2014-11-18 09:57:22"
4783,-10.91866858,-37.06884557,33,"2014-11-18 09:57:33"
4787,-10.91867187,-37.06886864,33,"2014-11-18 09:58:14"
4788,-10.9186002,-37.06963588,33,"2014-11-18 09:58:24"
4789,-10.91843443,-37.07107976,33,"2014-11-18 09:58:36"
4790,-10.91822535,-37.07245827,33,"2014-11-18 09:58:47"
4792,-10.91821917,-37.07331754,33,"2014-11-18 09:59:09"
4798,-10.91828515,-37.07327946,33,"2014-11-18 10:00:13"
4800,-10.91829734,-37.07332701,33,"2014-11-18 10:00:34"
4804,-10.91830898,-37.07426671,33,"2014-11-18 10:01:17"
4811,-10.91848014,-37.0775866,33,"2014-11-18 10:02:31"
4812,-10.91845126,-37.07872471,33,"2014-11-18 10:02:41"
4813,-10.91853722,-37.07971351,33,"2014-11-18 10:02:51"
4814,-10.91858856,-37.08101469,33,"2014-11-18 10:03:02"
4815,-10.91856093,-37.08130972,33,"2014-11-18 10:03:13"
4816,-10.91863132,-37.08159399,33,"2014-11-18 10:03:23"
4817,-10.91863097,-37.0826843,33,"2014-11-18 10:03:33"
4818,-10.91877317,-37.0844055,33,"2014-11-18 10:03:44"
4819,-10.91923248,-37.08607822,33,"2014-11-18 10:03:55"
4820,-10.91991725,-37.08772072,33,"2014-11-18 10:04:06"
4821,-10.92021272,-37.0885526,33,"2014-11-18 10:04:17"
4822,-10.92029294,-37.0893145,33,"2014-11-18 10:04:28"
4823,-10.92080031,-37.09004848,33,"2014-11-18 10:04:39"
4824,-10.92127702,-37.09126236,33,"2014-11-18 10:04:50"
4825,-10.92168856,-37.09240736,33,"2014-11-18 10:05:00"
4834,-10.92204373,-37.09327943,33,"2014-11-18 10:06:32"
4835,-10.92203945,-37.09331084,33,"2014-11-18 10:06:43"
4838,-10.92213489,-37.09361729,33,"2014-11-18 10:07:15"
4839,-10.92220012,-37.09376768,33,"2014-11-18 10:07:26"
4842,-10.92231259,-37.09412253,33,"2014-11-18 10:07:57"
4844,-10.92238078,-37.09428239,33,"2014-11-18 10:08:18"
4845,-10.92239589,-37.09428834,33,"2014-11-18 10:08:29"
4850,-10.92264693,-37.09504228,33,"2014-11-18 10:09:21"
4852,-10.92270123,-37.095324,33,"2014-11-18 10:09:43"
4853,-10.92271163,-37.09555123,33,"2014-11-18 10:09:53"
4854,-10.92273434,-37.0956595,33,"2014-11-18 10:10:04"
4858,-10.92270692,-37.09635799,33,"2014-11-18 10:10:45"
4859,-10.92256523,-37.09683054,33,"2014-11-18 10:10:55"
4868,-10.9222754,-37.09767894,33,"2014-11-18 10:12:32"
4869,-10.89692496,-37.05343101,34,"2014-11-28 12:06:00"
4870,-10.89692465,-37.05346774,34,"2014-11-28 12:06:06"
4871,-10.8970004,-37.05345527,34,"2014-11-28 12:06:12"
4872,-10.89717474,-37.05350175,34,"2014-11-28 12:06:17"
4873,-10.89732716,-37.05350957,34,"2014-11-28 12:06:22"
4874,-10.89727414,-37.05364194,34,"2014-11-28 12:06:28"
4875,-10.89717581,-37.05381169,34,"2014-11-28 12:06:33"
4876,-10.89702882,-37.05389759,34,"2014-11-28 12:06:39"
4878,-10.89646047,-37.05375454,34,"2014-11-28 12:06:50"
4879,-10.89627174,-37.05373559,34,"2014-11-28 12:06:55"
4880,-10.89624563,-37.0537608,34,"2014-11-28 12:07:03"
4883,-10.89636799,-37.0549386,34,"2014-11-28 12:07:19"
4886,-10.89676376,-37.05655546,34,"2014-11-28 12:07:35"
4888,-10.89694701,-37.057479,34,"2014-11-28 12:07:47"
4889,-10.89706106,-37.05772865,34,"2014-11-28 12:07:53"
4891,-10.89735486,-37.05801203,34,"2014-11-28 12:08:04"
4893,-10.89764295,-37.0582557,34,"2014-11-28 12:08:15"
4901,-10.89783974,-37.05838996,34,"2014-11-28 12:08:58"
4902,-10.89807029,-37.05869555,34,"2014-11-28 12:09:04"
4903,-10.89825848,-37.05906569,34,"2014-11-28 12:09:09"
4904,-10.89840645,-37.05947031,34,"2014-11-28 12:09:15"
4905,-10.89846804,-37.05974263,34,"2014-11-28 12:09:21"
4906,-10.89852517,-37.06010479,34,"2014-11-28 12:09:27"
4907,-10.89842329,-37.06041584,34,"2014-11-28 12:09:33"
4909,-10.89766631,-37.06065634,34,"2014-11-28 12:09:45"
4910,-10.89734305,-37.06078343,34,"2014-11-28 12:09:50"
4911,-10.89716779,-37.06094955,34,"2014-11-28 12:09:56"
4913,-10.89735011,-37.06139208,34,"2014-11-28 12:10:07"
4914,-10.89732334,-37.06151764,34,"2014-11-28 12:10:13"
4915,-10.89721417,-37.06155201,34,"2014-11-28 12:10:18"
4919,-10.8971815,-37.06154302,34,"2014-11-28 12:10:39"
4920,-10.89718252,-37.06153744,35,"2014-11-28 12:06:00"
4922,-10.89719427,-37.06162388,35,"2014-11-28 12:06:12"
4923,-10.89740362,-37.06170339,35,"2014-11-28 12:06:17"
4924,-10.89748508,-37.06158833,35,"2014-11-28 12:06:22"
4925,-10.89743247,-37.06147908,35,"2014-11-28 12:06:28"
4926,-10.89773025,-37.06136172,35,"2014-11-28 12:06:33"
4927,-10.89817615,-37.06121401,35,"2014-11-28 12:06:39"
4928,-10.89838822,-37.06119026,35,"2014-11-28 12:06:45"
4930,-10.89847857,-37.06135715,35,"2014-11-28 12:06:55"
4932,-10.89839607,-37.06173579,35,"2014-11-28 12:07:09"
4933,-10.89846346,-37.06178951,35,"2014-11-28 12:07:14"
4935,-10.8987976,-37.06109532,35,"2014-11-28 12:07:24"
4936,-10.89912081,-37.0605383,35,"2014-11-28 12:07:29"
4937,-10.89952792,-37.06019947,35,"2014-11-28 12:07:35"
4939,-10.90092503,-37.06019532,35,"2014-11-28 12:07:47"
4940,-10.90144101,-37.05998673,35,"2014-11-28 12:07:53"
4941,-10.90187237,-37.05955134,35,"2014-11-28 12:07:58"
4942,-10.90227431,-37.05964394,35,"2014-11-28 12:08:04"
4944,-10.90270141,-37.05984812,35,"2014-11-28 12:08:15"
4945,-10.90297523,-37.0599222,35,"2014-11-28 12:08:20"
4946,-10.90341326,-37.06000922,35,"2014-11-28 12:08:26"
4947,-10.903924,-37.06024892,35,"2014-11-28 12:08:32"
4948,-10.90438876,-37.06042871,35,"2014-11-28 12:08:37"
4949,-10.90480213,-37.06056641,35,"2014-11-28 12:08:42"
4953,-10.90491404,-37.06062837,35,"2014-11-28 12:09:04"
4955,-10.90527481,-37.06073831,35,"2014-11-28 12:09:15"
4956,-10.9056133,-37.0608926,35,"2014-11-28 12:09:21"
4958,-10.90633685,-37.06129554,35,"2014-11-28 12:09:33"
4959,-10.90638657,-37.06172159,35,"2014-11-28 12:09:39"
4963,-10.90613043,-37.06392946,35,"2014-11-28 12:10:02"
4964,-10.9059863,-37.06466479,35,"2014-11-28 12:10:07"
4965,-10.90581971,-37.06542344,35,"2014-11-28 12:10:13"
4966,-10.90538927,-37.06614526,35,"2014-11-28 12:10:18"
4967,-10.90523179,-37.06684845,35,"2014-11-28 12:10:23"
4968,-10.90530215,-37.06775635,35,"2014-11-28 12:10:28"
4969,-10.90532315,-37.06854295,35,"2014-11-28 12:10:34"
4970,-10.90530999,-37.06898251,35,"2014-11-28 12:10:39"
4971,-10.90534177,-37.06945143,35,"2014-11-28 12:10:57"
4972,-10.90529468,-37.06988133,35,"2014-11-28 12:11:03"
4974,-10.90511702,-37.0710441,35,"2014-11-28 12:11:13"
4975,-10.90506513,-37.07151597,35,"2014-11-28 12:11:19"
4976,-10.90513088,-37.07168569,35,"2014-11-28 12:11:24"
4979,-10.9058173,-37.07175409,35,"2014-11-28 12:11:41"
4982,-10.90679616,-37.0718898,35,"2014-11-28 12:11:58"
4983,-10.90714975,-37.07190534,35,"2014-11-28 12:12:04"
4986,-10.90768244,-37.07200372,35,"2014-11-28 12:12:21"
4988,-10.90835309,-37.0720759,35,"2014-11-28 12:12:32"
4989,-10.90850061,-37.07228625,35,"2014-11-28 12:12:38"
4992,-10.90837452,-37.0731016,35,"2014-11-28 12:12:55"
4994,-10.90780501,-37.07299979,35,"2014-11-28 12:13:06"
4995,-10.90771421,-37.07303244,35,"2014-11-28 12:13:12"
5007,-10.90773485,-37.07304348,35,"2014-11-28 12:14:21"
5010,-10.90769344,-37.07310355,35,"2014-11-28 12:14:38"
5011,-10.90772073,-37.07317623,35,"2014-11-28 12:14:43"
5012,-10.90775551,-37.07316745,35,"2014-11-28 12:14:48"
5013,-10.90765891,-37.07305151,35,"2014-11-28 12:14:53"
5014,-10.90766044,-37.07302627,35,"2014-11-28 12:14:59"
5015,-10.90762726,-37.07312806,35,"2014-11-28 12:15:05"
5016,-10.90766993,-37.07314672,35,"2014-11-28 12:15:11"
5017,-10.9075945,-37.07307496,35,"2014-11-28 12:15:17"
5018,-10.90757843,-37.07311326,35,"2014-11-28 12:15:22"
5019,-10.90770215,-37.07321334,35,"2014-11-28 12:15:28"
5020,-10.90775981,-37.07328701,35,"2014-11-28 12:15:34"
5021,-10.90773305,-37.07338943,35,"2014-11-28 12:15:39"
5022,-10.90780396,-37.07349019,35,"2014-11-28 12:15:45"
5023,-10.90774554,-37.07334824,35,"2014-11-28 12:15:50"
5024,-10.90778599,-37.07334086,35,"2014-11-28 12:15:56"
5025,-10.90772423,-37.07345392,35,"2014-11-28 12:16:02"
5026,-10.90763186,-37.07331128,35,"2014-11-28 12:16:07"
5027,-10.90771947,-37.07333281,35,"2014-11-28 12:16:12"
5028,-10.90776828,-37.07331933,35,"2014-11-28 12:16:18"
5029,-10.90773922,-37.07328206,35,"2014-11-28 12:16:23"
5030,-10.90775751,-37.07326267,35,"2014-11-28 12:16:28"
5031,-10.9079168,-37.07324445,35,"2014-11-28 12:16:34"
5032,-10.9078881,-37.07325607,35,"2014-11-28 12:16:40"
5033,-10.90794507,-37.07347514,35,"2014-11-28 12:16:46"
5034,-10.90796649,-37.07346901,35,"2014-11-28 12:16:51"
5035,-10.90790874,-37.0734491,35,"2014-11-28 12:16:57"
5036,-10.90785067,-37.07350005,35,"2014-11-28 12:17:02"
5037,-10.90783778,-37.07342061,35,"2014-11-28 12:17:08"
5038,-10.90792676,-37.07337003,35,"2014-11-28 12:17:14"
5039,-10.9078536,-37.07325889,35,"2014-11-28 12:17:20"
5040,-10.90786763,-37.07320771,35,"2014-11-28 12:17:26"
5041,-10.90776746,-37.0731938,35,"2014-11-28 12:17:31"
5042,-10.90768463,-37.07312922,35,"2014-11-28 12:17:36"
5043,-10.90778169,-37.07319702,35,"2014-11-28 12:17:42"
5044,-10.907764,-37.07329961,35,"2014-11-28 12:17:48"
5045,-10.90766187,-37.07325587,35,"2014-11-28 12:17:53"
5046,-10.90764612,-37.07318198,35,"2014-11-28 12:17:59"
5047,-10.90761881,-37.07315654,35,"2014-11-28 12:18:05"
5049,-10.90783896,-37.07341802,35,"2014-11-28 12:18:16"
5051,-10.90775324,-37.07321701,35,"2014-11-28 12:18:28"
5052,-10.90768318,-37.07321721,35,"2014-11-28 12:18:33"
5053,-10.90765836,-37.07319478,35,"2014-11-28 12:18:38"
5055,-10.9076861,-37.07317843,35,"2014-11-28 12:18:48"
5056,-10.90771507,-37.07319776,35,"2014-11-28 12:18:53"
5057,-10.90772807,-37.07322532,35,"2014-11-28 12:18:59"
5058,-10.907703,-37.07324562,35,"2014-11-28 12:19:05"
5069,-10.9077863,-37.07326522,35,"2014-11-28 12:20:07"
5070,-10.90776883,-37.07326307,35,"2014-11-28 12:20:12"
5126,-10.90778428,-37.0732805,35,"2014-11-28 12:25:20"
5127,-10.90754699,-37.07319218,36,"2014-11-28 12:31:45"
5128,-10.90759585,-37.07319506,36,"2014-11-28 12:31:51"
5129,-10.9077082,-37.07324967,36,"2014-11-28 12:31:57"
5131,-10.90762913,-37.07319632,36,"2014-11-28 12:32:08"
5135,-10.90770076,-37.07306912,36,"2014-11-28 12:32:29"
5136,-10.90769992,-37.07304174,36,"2014-11-28 12:32:36"
5137,-10.90757683,-37.07300081,36,"2014-11-28 12:32:41"
5139,-10.90732466,-37.07296265,36,"2014-11-28 12:32:52"
5141,-10.9067791,-37.07282857,36,"2014-11-28 12:33:02"
5143,-10.90630002,-37.07275099,36,"2014-11-28 12:33:13"
5144,-10.90621301,-37.07274919,36,"2014-11-28 12:33:19"
5145,-10.90613576,-37.07284962,36,"2014-11-28 12:33:24"
5148,-10.90595932,-37.07426836,36,"2014-11-28 12:33:41"
5149,-10.90591516,-37.07492447,36,"2014-11-28 12:33:47"
5151,-10.90573065,-37.07605645,36,"2014-11-28 12:33:57"
5152,-10.90566317,-37.07678046,36,"2014-11-28 12:34:03"
5156,-10.90527836,-37.07934027,36,"2014-11-28 12:34:25"
5158,-10.90520178,-37.08016526,36,"2014-11-28 12:34:36"
5159,-10.90532689,-37.08029644,36,"2014-11-28 12:34:41"
5160,-10.90560744,-37.08032659,36,"2014-11-28 12:34:47"
5162,-10.90608406,-37.08041609,36,"2014-11-28 12:34:57"
5163,-10.90628064,-37.08039857,36,"2014-11-28 12:35:02"
5164,-10.90645851,-37.0804606,36,"2014-11-28 12:35:08"
5165,-10.90686633,-37.08051724,36,"2014-11-28 12:35:14"
5168,-10.90749465,-37.08063367,36,"2014-11-28 12:35:30"
5171,-10.90851172,-37.08075643,36,"2014-11-28 12:35:47"
5172,-10.90881283,-37.08077875,36,"2014-11-28 12:35:53"
5174,-10.90903975,-37.08084789,36,"2014-11-28 12:36:05"
5175,-10.9090438,-37.080817,36,"2014-11-28 12:36:10"
5176,-10.90906048,-37.08081048,36,"2014-11-28 12:36:16"
5177,-10.90912381,-37.08089971,36,"2014-11-28 12:36:21"
5178,-10.90909522,-37.08122334,36,"2014-11-28 12:36:26"
5185,-10.90851776,-37.0854507,36,"2014-11-28 12:37:03"
5187,-10.90843541,-37.08612208,36,"2014-11-28 12:37:15"
5189,-10.90846184,-37.08612094,36,"2014-11-28 12:37:26"
5193,-10.90837721,-37.08647175,36,"2014-11-28 12:37:49"
5194,-10.90818966,-37.08681415,36,"2014-11-28 12:37:55"
5196,-10.90747018,-37.08677262,36,"2014-11-28 12:38:06"
5197,-10.90737647,-37.08670116,36,"2014-11-28 12:38:12"
5199,-10.90802984,-37.08676817,36,"2014-11-28 12:38:24"
5200,-10.90827396,-37.08658708,36,"2014-11-28 12:38:30"
5201,-10.90831009,-37.08629521,36,"2014-11-28 12:38:35"
5202,-10.90832196,-37.08600846,36,"2014-11-28 12:38:41"
5203,-10.9082299,-37.08600959,36,"2014-11-28 12:38:47"
5204,-10.90806308,-37.08590875,36,"2014-11-28 12:38:52"
5205,-10.90792727,-37.08579138,36,"2014-11-28 12:38:58"
5206,-10.90787544,-37.08580317,36,"2014-11-28 12:39:04"
5207,-10.90774078,-37.08579621,36,"2014-11-28 12:39:10"
5208,-10.90770184,-37.08572861,36,"2014-11-28 12:39:15"
5210,-10.90772752,-37.08573463,36,"2014-11-28 12:39:26"
5211,-10.8971808,-37.06155066,37,"2014-11-28 12:11:09"
5212,-10.89718869,-37.06162439,37,"2014-11-28 12:11:14"
5213,-10.89742412,-37.06167293,37,"2014-11-28 12:11:20"
5215,-10.89746783,-37.06146327,37,"2014-11-28 12:11:31"
5216,-10.89772811,-37.06136364,37,"2014-11-28 12:11:36"
5217,-10.89818998,-37.06124433,37,"2014-11-28 12:11:42"
5218,-10.89842843,-37.06123614,37,"2014-11-28 12:11:48"
5220,-10.89848774,-37.06138193,37,"2014-11-28 12:11:59"
5221,-10.89850339,-37.06148852,37,"2014-11-28 12:12:05"
5222,-10.89840378,-37.06175274,37,"2014-11-28 12:12:10"
5223,-10.89846364,-37.06179104,37,"2014-11-28 12:12:16"
5226,-10.89909658,-37.06062497,37,"2014-11-28 12:12:32"
5227,-10.89952903,-37.06018855,37,"2014-11-28 12:12:38"
5228,-10.90019932,-37.06018909,37,"2014-11-28 12:12:44"
5229,-10.9007886,-37.06021447,37,"2014-11-28 12:12:49"
5230,-10.90142421,-37.06000121,37,"2014-11-28 12:12:55"
5231,-10.9017842,-37.05962181,37,"2014-11-28 12:13:00"
5232,-10.90218937,-37.05960394,37,"2014-11-28 12:13:05"
5234,-10.90266026,-37.05979813,37,"2014-11-28 12:13:17"
5235,-10.90296613,-37.0598997,37,"2014-11-28 12:13:23"
5236,-10.90332332,-37.05998245,37,"2014-11-28 12:13:28"
5238,-10.9042844,-37.06041996,37,"2014-11-28 12:13:39"
5240,-10.90489381,-37.06062812,37,"2014-11-28 12:13:49"
5243,-10.9049394,-37.06060884,37,"2014-11-28 12:14:06"
5246,-10.90536516,-37.06075172,37,"2014-11-28 12:14:23"
5248,-10.90610948,-37.0611136,37,"2014-11-28 12:14:34"
5249,-10.90642,-37.0613728,37,"2014-11-28 12:14:40"
5250,-10.90637317,-37.06186013,37,"2014-11-28 12:14:46"
5252,-10.90622076,-37.0628772,37,"2014-11-28 12:14:56"
5253,-10.90618027,-37.0633921,37,"2014-11-28 12:15:01"
5254,-10.90606065,-37.06413063,37,"2014-11-28 12:15:07"
5255,-10.90591855,-37.06487062,37,"2014-11-28 12:15:13"
5256,-10.90574411,-37.06553769,37,"2014-11-28 12:15:18"
5257,-10.90533065,-37.06626148,37,"2014-11-28 12:15:24"
5258,-10.90525693,-37.06711145,37,"2014-11-28 12:15:30"
5259,-10.90531377,-37.06800125,37,"2014-11-28 12:15:36"
5260,-10.90531506,-37.06860343,37,"2014-11-28 12:15:41"
5261,-10.90527818,-37.06911628,37,"2014-11-28 12:15:47"
5262,-10.90527972,-37.06959898,37,"2014-11-28 12:15:53"
5263,-10.90522198,-37.07014876,37,"2014-11-28 12:15:59"
5265,-10.9050628,-37.07134335,37,"2014-11-28 12:16:11"
5266,-10.90509452,-37.0716695,37,"2014-11-28 12:16:17"
5267,-10.90526411,-37.07165618,37,"2014-11-28 12:16:22"
5269,-10.90580249,-37.07172462,37,"2014-11-28 12:16:34"
5273,-10.90704818,-37.0719083,37,"2014-11-28 12:16:56"
5278,-10.90811383,-37.07203264,37,"2014-11-28 12:17:23"
5279,-10.90844369,-37.07210854,37,"2014-11-28 12:17:28"
5280,-10.90849558,-37.07235589,37,"2014-11-28 12:17:34"
5282,-10.90840128,-37.07296659,37,"2014-11-28 12:17:44"
5283,-10.90828855,-37.07309443,37,"2014-11-28 12:17:50"
5284,-10.90785606,-37.07297925,37,"2014-11-28 12:17:58"
5285,-10.9077022,-37.07299012,37,"2014-11-28 12:18:04"
5286,-10.90772607,-37.07301938,37,"2014-11-28 12:18:10"
5291,-10.90771324,-37.07303871,37,"2014-11-28 12:18:36"
5293,-10.90772401,-37.07302598,37,"2014-11-28 12:18:50"
